is_anomalous,category,raw_log,cpu_utilization,memory_utilization,process_count,unusual_process_executed,privilege_escalation_attempt,duration,src_bytes,dst_bytes,wrong_fragment,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,c2_beaconing_score,dns_tunneling_flag,impossible_travel,mfa_bypass,privilege_changes,login_hour,read_bytes_sec,write_bytes_sec,exfiltration_ratio
0,normal,Telemetry stream verified: Core metrics secure.,88.54,83.77,272,0,0,1.6689,664,832,0,162,144,0.9576,0.1357,198,148,0.1032,0,0,0,0,10,1927.18,1182.16,0.7981
0,normal,Telemetry stream verified: Core metrics secure.,78.77,88.5,269,0,0,2.3529,1264,138,0,158,138,0.9169,0.0096,164,130,0.0209,0,0,0,0,18,2517.53,1634.75,9.1594
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,83.79,277,0,0,0.1993,67,1978,0,183,209,0.9055,0.9693,213,177,0.0924,0,0,0,0,12,3292.7,1917.06,0.0339
0,normal,Telemetry stream verified: Core metrics secure.,75.73,88.64,271,0,0,2.1175,206,2497,0,157,115,0.9267,0.0586,180,155,0.0983,0,0,0,0,16,2049.22,2110.57,0.0825
0,normal,Telemetry stream verified: Core metrics secure.,82.97,87.47,281,0,0,2.4579,235,2062,0,160,112,0.9484,0.0195,177,142,0.0129,0,0,0,0,17,3136.63,1999.88,0.114
0,normal,Telemetry stream verified: Core metrics secure.,82.15,90.2,273,0,0,2.0288,183,466,0,160,119,0.9463,0.0061,184,166,0.097,0,0,0,0,18,2054.92,1006.73,0.3927
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,92.15,83.83,393,1,1,0.2497,822,2063,0,160,139,0.8777,0.0758,197,146,0.0366,0,0,0,0,9,2966.26,2205.34,0.3984
0,normal,Telemetry stream verified: Core metrics secure.,78.01,84.3,283,0,0,1.6074,1038,836,0,159,121,0.8634,0.0672,188,163,0.0374,0,0,0,0,18,2813.87,956.79,1.2416
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,84.53,268,0,0,1.3372,73102,1500,0,161,116,0.96,0.0081,178,135,0.872,1,0,0,0,12,2812.14,1447.0,48.7347
0,normal,Telemetry stream verified: Core metrics secure.,79.79,83.14,278,0,0,0.8795,425,1047,0,158,137,0.9095,0.0962,179,159,0.0615,0,0,0,0,14,1942.89,1117.73,0.4059
0,normal,Telemetry stream verified: Core metrics secure.,75.77,78.98,282,0,0,1.3796,831,5791,0,165,147,0.9506,0.0364,168,178,0.0583,0,0,0,0,17,3365.12,911.91,0.1435
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,75.18,89.69,278,0,0,1.3773,2874087,2985,0,164,133,0.8512,0.0107,203,158,0.0564,0,1,1,1,8,291809.42,2587.25,962.8432
0,normal,Telemetry stream verified: Core metrics secure.,81.61,83.0,270,0,0,1.6545,1344,1772,0,163,130,0.8894,0.0365,209,156,0.1045,0,0,0,0,17,2435.96,2097.41,0.7585
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,91.52,86.3,390,1,1,0.4895,272,1513,0,159,129,0.8641,0.1349,174,168,0.0245,0,0,0,0,13,3182.34,2675.4,0.1798
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,97.24,84.09,422,1,1,1.7361,1578,467,0,157,134,0.8607,0.046,164,156,0.1086,0,0,0,0,16,2515.76,1670.7,3.379
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,82.95,279,0,0,0.254,42060,1500,0,164,140,0.9763,0.1415,203,172,0.9815,1,0,0,0,12,1942.69,1200.91,28.04
0,normal,Telemetry stream verified: Core metrics secure.,78.47,82.56,277,0,0,2.4971,140,1585,0,161,125,0.8402,0.0454,186,172,0.0518,0,0,0,0,8,2900.1,1765.22,0.0883
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,85.47,281,0,0,1.5566,1133,330,0,192,165,0.9234,0.8371,164,131,0.0513,0,0,0,0,15,1874.26,1533.27,3.4333
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,94.67,84.61,275,1,1,0.4386,646,2881,0,162,123,0.8705,0.1362,177,131,0.0701,0,0,0,0,12,3050.94,1015.61,0.2242
0,normal,Telemetry stream verified: Core metrics secure.,75.57,83.56,280,0,0,0.4442,79,1887,0,163,139,0.9558,0.0428,176,163,0.0934,0,0,0,0,9,2318.24,1909.8,0.0419
0,normal,Telemetry stream verified: Core metrics secure.,76.17,90.51,279,0,0,1.6875,215,478,0,159,142,0.8428,0.0027,192,168,0.0246,0,0,0,0,8,3070.91,1841.26,0.4498
0,normal,Telemetry stream verified: Core metrics secure.,78.91,81.37,284,0,0,2.449,300,707,0,156,117,0.8722,0.0944,163,165,0.0102,0,0,0,0,17,2320.77,1056.01,0.4243
0,normal,Telemetry stream verified: Core metrics secure.,78.18,82.59,267,0,0,0.3063,442,381,0,158,121,0.8821,0.0194,190,155,0.0567,0,0,0,0,13,2471.68,1574.55,1.1601
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,89.09,80.16,272,1,1,1.1531,1134,4544,0,165,129,0.9995,0.0392,174,164,0.1023,0,0,0,0,16,2063.7,1435.09,0.2496
0,normal,Telemetry stream verified: Core metrics secure.,83.33,87.14,284,0,0,1.9854,1473,178,0,160,141,0.8699,0.0072,163,148,0.1,0,0,0,0,11,2901.97,1819.83,8.2753
0,normal,Telemetry stream verified: Core metrics secure.,77.46,85.62,281,0,0,2.2029,466,3434,0,165,130,0.9931,0.0634,196,164,0.105,0,0,0,0,16,2163.27,1653.56,0.1357
0,normal,Telemetry stream verified: Core metrics secure.,76.82,84.9,271,0,0,1.3114,808,1490,0,157,133,0.8852,0.1115,186,131,0.0018,0,0,0,0,17,2277.25,2675.83,0.5423
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,88.45,85.63,283,0,0,0.7015,2282783,5806,0,162,114,0.8078,0.071,167,168,0.0166,0,1,1,1,18,127245.72,1390.77,393.1765
0,normal,Telemetry stream verified: Core metrics secure.,75.69,83.99,274,0,0,1.7662,163,2487,0,161,131,0.9854,0.049,177,151,0.0677,0,0,0,0,8,2251.79,2584.96,0.0655
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,84.31,274,0,0,0.9287,92366,1500,0,159,136,0.9234,0.0802,178,153,0.8911,1,0,0,0,10,3192.53,2606.09,61.5773
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,80.81,84.63,265,0,0,2.0086,987049,3076,0,156,130,0.818,0.0108,157,157,0.0282,0,1,1,1,17,296732.74,1704.38,320.8872
0,normal,Telemetry stream verified: Core metrics secure.,80.07,82.0,279,0,0,0.2792,85,1464,0,158,135,0.9737,0.0808,185,128,0.0904,0,0,0,0,15,2892.62,1231.98,0.0581
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,94.86,85.42,267,0,0,2.1834,2711914,2328,0,158,130,0.8276,0.0447,198,144,0.0149,0,1,1,1,17,360935.87,2226.52,1164.9115
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,94.21,94.49,282,1,1,0.6604,836,922,0,162,127,0.9892,0.0737,181,168,0.0455,0,0,0,0,17,2077.97,1705.51,0.9067
0,normal,Telemetry stream verified: Core metrics secure.,76.05,92.01,272,0,0,2.3515,485,967,0,163,126,0.8179,0.1383,204,165,0.0958,0,0,0,0,18,2968.16,2641.35,0.5016
0,normal,Telemetry stream verified: Core metrics secure.,84.42,86.53,281,0,0,0.5128,526,2476,0,158,111,0.8594,0.0722,171,139,0.0305,0,0,0,0,16,2157.07,1056.54,0.2124
0,normal,Telemetry stream verified: Core metrics secure.,83.46,91.49,273,0,0,1.1818,370,294,0,158,125,0.9806,0.0424,180,139,0.0997,0,0,0,0,8,2673.67,2748.54,1.2585
0,normal,Telemetry stream verified: Core metrics secure.,79.05,85.13,280,0,0,1.1754,1739,625,0,163,146,0.9134,0.1284,204,143,0.0101,0,0,0,0,10,3278.34,1469.99,2.7824
0,normal,Telemetry stream verified: Core metrics secure.,81.33,89.24,265,0,0,0.1245,67,1737,0,156,120,0.9567,0.1485,186,136,0.0507,0,0,0,0,13,2056.89,2503.84,0.0386
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,86.71,86.1,271,0,0,2.1622,838,903,0,165,118,0.878,0.0325,167,168,0.078,0,0,0,1,11,2928.24,1110.51,0.928
0,normal,Telemetry stream verified: Core metrics secure.,81.83,85.34,275,0,0,0.7846,340,2522,0,161,134,0.8625,0.0075,172,158,0.0822,0,0,0,0,18,2747.37,1470.7,0.1348
0,normal,Telemetry stream verified: Core metrics secure.,77.67,82.88,284,0,0,1.2755,309,3096,0,161,133,0.93,0.0829,181,151,0.0152,0,0,0,0,13,3493.75,2208.54,0.0998
0,normal,Telemetry stream verified: Core metrics secure.,81.92,84.18,279,0,0,1.4155,1551,3188,0,165,116,0.9508,0.147,168,145,0.0134,0,0,0,0,11,3482.77,2208.91,0.4865
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,87.9,85.15,274,1,1,0.6878,1252,6281,0,158,141,0.9004,0.0332,170,173,0.0339,0,0,0,0,8,3354.58,1287.71,0.1993
0,normal,Telemetry stream verified: Core metrics secure.,78.99,83.22,275,0,0,0.4863,145,121,0,164,123,0.9544,0.1089,200,155,0.0845,0,0,0,0,10,3048.44,1891.01,1.1983
0,normal,Telemetry stream verified: Core metrics secure.,77.12,84.55,268,0,0,2.0595,488,6256,0,165,128,0.9737,0.0455,173,168,0.1122,0,0,0,0,10,3366.39,1689.2,0.078
0,normal,Telemetry stream verified: Core metrics secure.,82.97,85.14,269,0,0,1.6189,60,1987,0,158,137,0.9712,0.0945,183,167,0.068,0,0,0,0,18,1911.02,2309.05,0.0302
0,normal,Telemetry stream verified: Core metrics secure.,80.58,86.17,266,0,0,1.7995,986,1618,0,159,132,0.9895,0.078,165,135,0.0859,0,0,0,0,8,2874.28,908.24,0.6094
0,normal,Telemetry stream verified: Core metrics secure.,76.01,80.57,265,0,0,1.3744,1404,819,0,162,137,0.9671,0.0923,183,150,0.1199,0,0,0,0,8,2634.28,1311.69,1.7143
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,86.83,270,0,0,0.5191,403,9751,0,174,122,0.8548,0.9099,231,150,0.1003,0,0,0,0,16,2721.07,2740.95,0.0413
0,normal,Telemetry stream verified: Core metrics secure.,77.23,82.17,284,0,0,1.7502,1319,471,0,163,133,0.8552,0.0768,180,155,0.0985,0,0,0,0,15,2140.35,1749.19,2.8004
0,normal,Telemetry stream verified: Core metrics secure.,78.86,86.05,271,0,0,1.1765,567,1288,0,157,122,0.8478,0.106,157,133,0.1145,0,0,0,0,9,1830.01,1220.64,0.4402
0,normal,Telemetry stream verified: Core metrics secure.,81.46,86.2,273,0,0,2.021,47,583,0,158,120,0.9266,0.1409,170,171,0.1165,0,0,0,0,10,2072.28,1979.68,0.0806
0,normal,Telemetry stream verified: Core metrics secure.,83.85,90.2,266,0,0,1.4941,161,5323,0,158,113,0.8849,0.0694,174,169,0.0859,0,0,0,0,10,2350.37,952.49,0.0302
0,normal,Telemetry stream verified: Core metrics secure.,70.39,90.25,268,0,0,0.8222,1141,6275,0,159,129,0.9378,0.0553,182,147,0.101,0,0,0,0,13,2180.78,1868.27,0.1818
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,84.69,272,0,0,1.3401,382,353,0,147,150,0.8981,0.8045,181,167,0.0792,0,0,0,0,14,2822.18,2077.25,1.0822
0,normal,Telemetry stream verified: Core metrics secure.,85.59,90.46,270,0,0,0.616,257,570,0,164,124,0.946,0.0157,171,168,0.08,0,0,0,0,16,3648.33,2692.46,0.4509
0,normal,Telemetry stream verified: Core metrics secure.,78.27,88.0,276,0,0,1.1822,1444,3168,0,159,128,0.9636,0.1281,183,146,0.0547,0,0,0,0,9,1956.31,2233.04,0.4558
0,normal,Telemetry stream verified: Core metrics secure.,78.85,84.08,274,0,0,1.5153,482,900,0,162,120,0.9703,0.1127,180,147,0.1008,0,0,0,0,8,2603.88,1211.39,0.5356
0,normal,Telemetry stream verified: Core metrics secure.,84.92,78.32,273,0,0,0.318,361,539,0,158,134,0.9721,0.087,165,142,0.0707,0,0,0,0,16,1836.82,1835.76,0.6698
0,normal,Telemetry stream verified: Core metrics secure.,79.61,83.39,270,0,0,1.5911,1698,977,0,157,130,0.888,0.1496,191,169,0.0373,0,0,0,0,10,2976.85,1881.78,1.738
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,83.62,266,0,0,1.7519,369,4229,0,158,135,0.967,0.837,239,151,0.0964,0,0,0,0,9,3157.71,2652.33,0.0873
0,normal,Telemetry stream verified: Core metrics secure.,76.39,82.3,268,0,0,0.7367,213,3979,0,156,136,0.8859,0.0389,162,159,0.1112,0,0,0,0,12,3013.68,2716.67,0.0535
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,80.26,78.66,279,0,0,1.468,1632836,3407,0,163,133,0.9163,0.0508,180,166,0.0362,0,1,1,1,15,321139.39,1320.84,479.2592
0,normal,Telemetry stream verified: Core metrics secure.,78.8,86.98,270,0,0,0.5324,1268,2192,0,162,123,0.8581,0.0007,197,170,0.0932,0,0,0,0,15,3491.48,2258.92,0.5785
0,normal,Telemetry stream verified: Core metrics secure.,78.95,86.21,270,0,0,1.8053,40,2556,0,156,111,0.9755,0.0882,182,169,0.0579,0,0,0,0,14,3181.22,2217.29,0.0156
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,78.4,87.58,275,0,0,1.9503,2074531,1671,0,159,113,0.8904,0.0246,173,150,0.0408,0,1,1,1,9,250607.95,2704.36,1241.4907
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,85.55,271,0,0,1.7999,74745,1500,0,162,132,0.8186,0.0328,168,175,0.8935,1,0,0,0,9,2383.25,2447.55,49.83
0,normal,Telemetry stream verified: Core metrics secure.,83.96,86.34,265,0,0,2.4522,86,498,0,160,118,0.9944,0.0819,167,175,0.0493,0,0,0,0,11,2399.86,2705.79,0.1727
0,normal,Telemetry stream verified: Core metrics secure.,77.63,86.43,266,0,0,1.2823,897,3561,0,157,112,0.9996,0.1039,179,148,0.011,0,0,0,0,13,3117.04,2427.85,0.2519
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,88.24,97.02,416,1,1,2.3363,435,1846,0,160,132,0.9517,0.0908,182,128,0.1035,0,0,0,0,17,3551.85,2775.32,0.2356
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,98.88,95.54,404,1,1,2.1394,1323,885,0,165,122,0.9089,0.1135,173,165,0.0062,0,0,0,0,17,1950.94,1151.91,1.4949
0,normal,Telemetry stream verified: Core metrics secure.,77.38,83.05,282,0,0,0.7826,386,2292,0,160,136,0.8987,0.104,184,144,0.1081,0,0,0,0,16,3104.07,971.5,0.1684
0,normal,Telemetry stream verified: Core metrics secure.,86.18,85.93,266,0,0,1.0386,914,1688,0,156,130,0.923,0.1363,191,150,0.0645,0,0,0,0,17,3041.57,1376.03,0.5415
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,86.06,276,0,0,0.1033,208,1394,0,160,190,0.9925,0.8155,175,139,0.09,0,0,0,0,14,1761.21,1375.18,0.1492
0,normal,Telemetry stream verified: Core metrics secure.,79.89,91.34,267,0,0,0.347,410,1765,0,162,118,0.9499,0.1406,182,140,0.0005,0,0,0,0,10,2860.24,1250.91,0.2323
0,normal,Telemetry stream verified: Core metrics secure.,78.66,87.83,283,0,0,1.7632,221,1342,0,161,140,0.976,0.0548,188,146,0.0522,0,0,0,0,17,1971.51,2635.02,0.1647
0,normal,Telemetry stream verified: Core metrics secure.,74.32,84.51,271,0,0,1.5241,2290,2564,0,164,120,0.9897,0.1237,176,162,0.086,0,0,0,0,15,3138.33,2605.31,0.8931
0,normal,Telemetry stream verified: Core metrics secure.,76.64,88.59,284,0,0,0.4531,160,296,0,158,119,0.8051,0.1434,189,137,0.0826,0,0,0,0,18,3317.65,1569.05,0.5405
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,89.67,273,0,0,0.8362,180,3429,0,158,194,0.9417,0.9657,182,161,0.0376,0,0,0,0,12,1903.29,1281.13,0.0525
0,normal,Telemetry stream verified: Core metrics secure.,76.27,79.35,276,0,0,1.8467,106,1196,0,157,111,0.9564,0.0988,176,130,0.118,0,0,0,0,11,2449.05,2368.29,0.0886
0,normal,Telemetry stream verified: Core metrics secure.,82.05,88.41,277,0,0,2.0746,697,3329,0,156,124,0.9518,0.114,164,137,0.0577,0,0,0,0,10,2259.91,1516.8,0.2094
0,normal,Telemetry stream verified: Core metrics secure.,70.74,81.21,277,0,0,2.3499,332,268,0,162,120,0.8501,0.0727,172,134,0.0211,0,0,0,0,11,1892.49,1880.89,1.2388
0,normal,Telemetry stream verified: Core metrics secure.,81.27,88.66,279,0,0,2.1687,2384,1936,0,162,135,0.9762,0.1059,203,171,0.1071,0,0,0,0,10,2166.88,928.91,1.2314
0,normal,Telemetry stream verified: Core metrics secure.,81.66,82.89,273,0,0,0.6495,3649,399,0,162,136,0.848,0.0709,182,164,0.019,0,0,0,0,9,2192.49,1893.1,9.1454
0,normal,Telemetry stream verified: Core metrics secure.,78.78,84.17,276,0,0,0.9764,727,607,0,162,121,0.8189,0.0965,201,151,0.0468,0,0,0,0,12,3054.32,2530.62,1.1977
0,normal,Telemetry stream verified: Core metrics secure.,73.77,84.83,272,0,0,0.5054,728,1200,0,163,140,0.9054,0.0764,180,132,0.0238,0,0,0,0,13,3348.33,1535.02,0.6067
0,normal,Telemetry stream verified: Core metrics secure.,79.07,83.36,275,0,0,0.3851,493,968,0,161,128,0.9083,0.0979,172,130,0.1045,0,0,0,0,8,1929.55,2495.8,0.5093
0,normal,Telemetry stream verified: Core metrics secure.,79.65,89.06,282,0,0,1.8234,516,831,0,156,123,0.9424,0.0103,199,171,0.1098,0,0,0,0,9,2294.24,1817.26,0.6209
0,normal,Telemetry stream verified: Core metrics secure.,81.97,84.25,269,0,0,2.4834,392,1568,0,158,126,0.9421,0.0161,176,143,0.0184,0,0,0,0,12,3596.55,1051.69,0.25
0,normal,Telemetry stream verified: Core metrics secure.,85.94,89.38,277,0,0,0.2599,613,414,0,159,137,0.8718,0.0548,199,170,0.0655,0,0,0,0,14,2349.23,2855.16,1.4807
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,79.4,268,0,0,0.1285,112655,1500,0,160,120,0.8167,0.1117,205,129,0.9843,1,0,0,0,12,2363.48,2028.19,75.1033
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,77.92,79.42,282,0,0,2.2199,410,1494,0,158,116,0.8869,0.0113,173,146,0.0282,0,0,0,1,8,2310.46,2494.36,0.2744
0,normal,Telemetry stream verified: Core metrics secure.,78.97,86.39,270,0,0,1.3755,228,2062,0,165,130,0.9014,0.0923,194,149,0.0351,0,0,0,0,18,2392.14,2595.33,0.1106
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,85.54,82.53,273,1,1,1.0899,1178,1084,0,161,134,0.9595,0.1443,192,140,0.0279,0,0,0,0,13,2366.46,2487.93,1.0867
0,normal,Telemetry stream verified: Core metrics secure.,77.6,83.3,265,0,0,1.5807,641,1553,0,157,127,0.885,0.065,196,146,0.0203,0,0,0,0,15,3457.29,1749.73,0.4127
0,normal,Telemetry stream verified: Core metrics secure.,82.37,89.92,278,0,0,0.5527,996,1772,0,163,116,0.9948,0.1218,192,142,0.0269,0,0,0,0,18,2587.24,2683.65,0.5621
0,normal,Telemetry stream verified: Core metrics secure.,79.33,82.68,266,0,0,1.2357,2694,337,0,156,124,0.9534,0.0395,201,155,0.0229,0,0,0,0,17,3226.13,2737.87,7.9941
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,98.59,75.31,268,1,1,1.6217,2445,4561,0,161,143,0.9228,0.0004,201,143,0.0881,0,0,0,0,16,2639.7,1107.48,0.5361
0,normal,Telemetry stream verified: Core metrics secure.,76.89,79.9,267,0,0,0.8126,362,867,0,161,127,0.952,0.0467,168,168,0.0996,0,0,0,0,11,3335.84,973.29,0.4175
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,76.16,86.62,271,0,0,2.1395,191,325,0,161,113,0.8429,0.0625,176,152,0.1176,0,0,0,1,16,1923.33,2478.93,0.5877
0,normal,Telemetry stream verified: Core metrics secure.,72.53,84.08,278,0,0,0.4613,494,469,0,158,115,0.9127,0.0283,169,147,0.1052,0,0,0,0,16,3174.39,1168.54,1.0533
0,normal,Telemetry stream verified: Core metrics secure.,75.26,79.5,278,0,0,0.5674,969,1263,0,162,129,0.8141,0.0558,171,140,0.0938,0,0,0,0,15,3474.71,2527.41,0.7672
0,normal,Telemetry stream verified: Core metrics secure.,70.69,87.12,269,0,0,0.1715,526,126,0,161,141,0.9292,0.1049,161,142,0.0562,0,0,0,0,13,2062.6,1523.47,4.1746
0,normal,Telemetry stream verified: Core metrics secure.,81.22,77.82,267,0,0,0.5759,3239,5519,0,161,142,0.9667,0.1301,190,176,0.0699,0,0,0,0,14,3183.49,2457.52,0.5869
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,84.16,281,0,0,1.6069,94392,1500,0,161,131,0.9184,0.1357,165,160,0.9297,1,0,0,0,12,3565.78,2332.82,62.928
0,normal,Telemetry stream verified: Core metrics secure.,84.63,83.94,282,0,0,1.554,192,280,0,156,112,0.8944,0.1093,159,161,0.0645,0,0,0,0,12,3608.07,2527.9,0.6857
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,86.77,277,0,0,0.9209,1083,268,0,145,163,0.9981,0.8301,192,128,0.0487,0,0,0,0,11,3285.32,1295.6,4.041
0,normal,Telemetry stream verified: Core metrics secure.,76.09,87.97,270,0,0,2.4618,3328,1930,0,165,139,0.9711,0.0249,193,165,0.003,0,0,0,0,14,2027.11,879.08,1.7244
0,normal,Telemetry stream verified: Core metrics secure.,76.8,87.75,277,0,0,2.403,155,5884,0,165,126,0.9387,0.1095,212,155,0.0446,0,0,0,0,8,2232.31,2116.73,0.0263
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,77.19,84.99,278,0,0,0.3267,815,1598,0,163,140,0.957,0.0969,191,151,0.0536,0,0,0,1,11,2189.3,1462.17,0.51
0,normal,Telemetry stream verified: Core metrics secure.,71.05,82.38,272,0,0,0.3643,903,577,0,164,130,0.874,0.025,175,166,0.1199,0,0,0,0,9,1819.36,1112.3,1.565
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,85.29,279,0,0,2.4626,2841,6555,0,213,186,0.8111,0.8345,212,172,0.0192,0,0,0,0,10,2171.78,1239.03,0.4334
0,normal,Telemetry stream verified: Core metrics secure.,78.94,84.21,269,0,0,0.5739,889,274,0,160,140,0.8034,0.0135,172,138,0.0432,0,0,0,0,10,2820.51,973.58,3.2445
0,normal,Telemetry stream verified: Core metrics secure.,77.31,85.51,267,0,0,0.4639,453,343,0,162,118,0.9299,0.0496,174,155,0.029,0,0,0,0,12,1666.57,1581.34,1.3207
0,normal,Telemetry stream verified: Core metrics secure.,75.96,87.72,280,0,0,1.665,675,3104,0,164,130,0.8273,0.0204,170,137,0.0137,0,0,0,0,14,2294.35,1088.13,0.2175
